Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2011,"University of California, Santa Barbara",PROFESSOR - ACADEMIC YEAR,96600.0,107611.11,97007.54854431938,87081.4285753697
2011,"University of California, Berkeley",PROFESSOR - ACADEMIC YEAR,149824.95,158086.06,142508.90209784274,135061.80830469294
2011,"University of California, San Diego",HS ASSOCIATE CLIN PROF-HCOMP,20317.58,23967.58,21605.912069300823,18315.56823596646
2011,"University of California, Irvine",ASST PROF-ACAD YR-BUS/ECON/ENG,69500.07,121452.39,109484.96506307396,62651.81554542645
2011,"University of California, Los Angeles",ASSOCIATE PROFESSOR-HCOMP,146394.66,442838.16,399202.6873756536,131969.52514084402
2011,"University of California, San Francisco",ASSISTANT PROF IN RES-HCOMP,108724.02,504981.93,455223.0628276122,98010.79691570463
2011,"University of California, Davis",PROFESSOR-HCOMP,115688.88,125460.0,113097.68146030935,104289.36791598878
2011,"University of California, San Diego",PROFESSOR - ACADEMIC YEAR,131974.95,159974.03000000003,144210.83920661543,118970.67476359202
2011,"University of California, Los Angeles",PROFESSOR - ACADEMIC YEAR,191424.96,192424.96,173464.18644263325,172562.722378706
2011,"University of California, San Diego",PROFESSOR - FISCAL YR,130675.08,130675.08,117798.88867081492,117798.88867081492
2011,"University of California, Berkeley",PROFESSOR-ACAD YR-BUS/ECON/ENG,175999.97,215334.64,194116.43967870547,158657.64820726926
2011,"University of California, Berkeley",ASSOCIATE PROFESSOR-ACAD YR,108199.98,132066.63999999998,119053.33000361348,97538.3936876442
2011,"University of California, Irvine",PROFESSOR-FISCAL YR-RECALLED,465.83,465.83,419.92900489921806,419.92900489921806
2011,"University of California, Irvine",ASSOCIATE ADJUNCT PROF-HCOMP,89075.04,89075.04,80297.94755287991,80297.94755287991
2011,"University of California, Santa Barbara",PROFESSOR-ACAD YR-BUS/ECON/ENG,137024.97,205913.75,185623.84589349412,123523.08631570576
2011,"University of California, Berkeley",ASSOC PROF-AY-BUS/ECON/ENG,147924.96,196258.29,176919.7956828074,133349.03559787184
2011,"University of California, Berkeley",VST PROFESSOR-ACAD YR-1/9 PMT,0.0,12000.0,10817.568767126671,0.0
2011,"University of California, Riverside",ASST PROF-ACAD YR-BUS/ECON/ENG,94299.99,99300.31,89515.66100183301,85008.05221369646
2011,"University of California, Merced",ASSISTANT PROFESSOR-ACAD YR,72750.03,78449.81999999999,70719.6935515591,65581.53769462736
2011,"University of California, Riverside",ASSOC PROF-AY-BUS/ECON/ENG,100550.04,106094.49,95640.37011568608,90642.24768644478
2011,"University of California, Davis",PROFESSOR OF CLINICAL___-HCOMP,168984.49,231201.12,208419.50121972544,152333.4450960691
2011,"University of California, Berkeley",ASSISTANT PROFESSOR-ACAD YR,37149.99,95149.99,85774.2966680346,33489.38096025568
2011,"University of California, Riverside",PROFESSOR - ACADEMIC YEAR,111800.04,133181.78999999998,120058.59765450191,100783.71840562603
2011,"University of California, Santa Cruz",ASSOCIATE PROFESSOR-ACAD YR,83850.0,112272.23,101209.38072197183,75587.76176029761
2011,"University of California, Los Angeles",HS CLINICAL PROFESSOR-HCOMP,152273.49,192511.95,173542.6048015543,137269.07912378127
2011,"University of California, Los Angeles",HS CLINICAL PROFESSOR-HCOMP,152273.49,189735.49,171039.72588662288,137269.07912378127
2011,"University of California, San Diego",HS CLINICAL PROFESSOR-HCOMP,136325.01,157558.52000000002,142033.34374555858,122892.09752951926
2011,"University of California, Berkeley",ASSISTANT PROFESSOR-ACAD YR,69999.99,88668.82,79931.7548208314,63102.47546026495
2011,"University of California, San Francisco",ASSISTANT PROFESSOR-HCOMP,93725.41,125212.39,112874.46994344033,84490.08899184514
2011,"University of California, Irvine",PROFESSOR-HCOMP,184151.94,562259.55,506856.77892489143,166006.35621248206
2011,"University of California, Santa Barbara",RESEARCH PROFESSOR,19991.67,19991.67,18021.772082891937,18021.772082891937
2011,"University of California, Irvine",VST PROFESSOR-ACAD YR-1/9 PMT,39999.99,39999.99,36058.55354244826,36058.55354244826
