Year,EmployerName,Position,RegularPay,TotalWages
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,142458,166146
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,129358,129358
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,141283,184580
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,144000,144000
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,122994,122994
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,123325,123325
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,145217,145217
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay,120150,120150
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay-B/E/E,146919,146919
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay-B/E/E,168400,216978
2024,"University of California, Berkeley",Assoc Prof Of Teach-Ay-B/E/E,148450,148450
2024,"University of California, Berkeley",Assoc Prof-Ay,92222,93123
2024,"University of California, Berkeley",Assoc Prof-Ay,169700,257144
2024,"University of California, Berkeley",Assoc Prof-Ay,118850,118850
2024,"University of California, Berkeley",Assoc Prof-Ay,158900,158900
2024,"University of California, Berkeley",Assoc Prof-Ay,172400,172400
2024,"University of California, Berkeley",Assoc Prof-Ay,145233,145233
2024,"University of California, Berkeley",Assoc Prof-Ay,144000,144000
2024,"University of California, Berkeley",Assoc Prof-Ay,194467,249467
2024,"University of California, Berkeley",Assoc Prof-Ay,147133,172797
2024,"University of California, Berkeley",Assoc Prof-Ay,158450,158450
2024,"University of California, Berkeley",Assoc Prof-Ay,151492,151492
2024,"University of California, Berkeley",Assoc Prof-Ay,146884,163684
2024,"University of California, Berkeley",Assoc Prof-Ay,0,1000
2024,"University of California, Berkeley",Assoc Prof-Ay,132650,176399
2024,"University of California, Berkeley",Assoc Prof-Ay,141575,172286
2024,"University of California, Berkeley",Assoc Prof-Ay,188508,225766
2024,"University of California, Berkeley",Assoc Prof-Ay,171475,228175
2024,"University of California, Berkeley",Assoc Prof-Ay,135550,153724
2024,"University of California, Berkeley",Assoc Prof-Ay,156483,174483
2024,"University of California, Berkeley",Assoc Prof-Ay,131717,158217
2024,"University of California, Berkeley",Assoc Prof-Ay,122950,131550
2024,"University of California, Berkeley",Assoc Prof-Ay,157200,197366
2024,"University of California, Berkeley",Assoc Prof-Ay,140533,156411
2024,"University of California, Berkeley",Assoc Prof-Ay,117308,165699
2024,"University of California, Berkeley",Assoc Prof-Ay,153900,158275
2024,"University of California, Berkeley",Assoc Prof-Ay,127700,169967
2024,"University of California, Berkeley",Assoc Prof-Ay,154292,225757
2024,"University of California, Berkeley",Assoc Prof-Ay,79500,125788
2024,"University of California, Berkeley",Assoc Prof-Ay,215450,286086
2024,"University of California, Berkeley",Assoc Prof-Ay,87092,87092
2024,"University of California, Berkeley",Assoc Prof-Ay,3075,3075
2024,"University of California, Berkeley",Assoc Prof-Ay,151250,151250
2024,"University of California, Berkeley",Assoc Prof-Ay,138726,138726
2024,"University of California, Berkeley",Assoc Prof-Ay,162592,179950
2024,"University of California, Berkeley",Assoc Prof-Ay,200500,222401
2024,"University of California, Berkeley",Assoc Prof-Ay,122267,135621
2024,"University of California, Berkeley",Assoc Prof-Ay,141992,141992
2024,"University of California, Berkeley",Assoc Prof-Ay,137475,137475
2024,"University of California, Berkeley",Assoc Prof-Ay,139183,139183
2024,"University of California, Berkeley",Assoc Prof-Ay,149950,149950
2024,"University of California, Berkeley",Assoc Prof-Ay,88733,88733
2024,"University of California, Berkeley",Assoc Prof-Ay,72917,72917
2024,"University of California, Berkeley",Assoc Prof-Ay,147033,185251
2024,"University of California, Berkeley",Assoc Prof-Ay,156283,190772
2024,"University of California, Berkeley",Assoc Prof-Ay,162325,225057
2024,"University of California, Berkeley",Assoc Prof-Ay,195425,240330
2024,"University of California, Berkeley",Assoc Prof-Ay,184017,243114
2024,"University of California, Berkeley",Assoc Prof-Ay,157733,173840
2024,"University of California, Berkeley",Assoc Prof-Ay,153950,204150
2024,"University of California, Berkeley",Assoc Prof-Ay,139583,158450
2024,"University of California, Berkeley",Assoc Prof-Ay,166467,230568
2024,"University of California, Berkeley",Assoc Prof-Ay,158817,172651
2024,"University of California, Berkeley",Assoc Prof-Ay,159517,177119
2024,"University of California, Berkeley",Assoc Prof-Ay,67531,67531
2024,"University of California, Berkeley",Assoc Prof-Ay,152283,152283
2024,"University of California, Berkeley",Assoc Prof-Ay,149650,149650
2024,"University of California, Berkeley",Assoc Prof-Ay,122050,122050
2024,"University of California, Berkeley",Assoc Prof-Ay,148633,148633
2024,"University of California, Berkeley",Assoc Prof-Ay,92750,92750
2024,"University of California, Berkeley",Assoc Prof-Ay,128750,128750
2024,"University of California, Berkeley",Assoc Prof-Ay,152467,152467
2024,"University of California, Berkeley",Assoc Prof-Ay,126008,126008
2024,"University of California, Berkeley",Assoc Prof-Ay,160925,160925
2024,"University of California, Berkeley",Assoc Prof-Ay,133350,133350
2024,"University of California, Berkeley",Assoc Prof-Ay,119408,119408
2024,"University of California, Berkeley",Assoc Prof-Ay,122125,147125
2024,"University of California, Berkeley",Assoc Prof-Ay,191333,242555
2024,"University of California, Berkeley",Assoc Prof-Ay,160642,163129
2024,"University of California, Berkeley",Assoc Prof-Ay,330117,395755
2024,"University of California, Berkeley",Assoc Prof-Ay,150042,162949
2024,"University of California, Berkeley",Assoc Prof-Ay,144458,176004
2024,"University of California, Berkeley",Assoc Prof-Ay,295667,393534
2024,"University of California, Berkeley",Assoc Prof-Ay,160117,190971
2024,"University of California, Berkeley",Assoc Prof-Ay,251258,334590
2024,"University of California, Berkeley",Assoc Prof-Ay,139183,146457
2024,"University of California, Berkeley",Assoc Prof-Ay,179009,230791
2024,"University of California, Berkeley",Assoc Prof-Ay,172850,232745
2024,"University of California, Berkeley",Assoc Prof-Ay,203617,296017
2024,"University of California, Berkeley",Assoc Prof-Ay,154708,161395
2024,"University of California, Berkeley",Assoc Prof-Ay,168383,205539
2024,"University of California, Berkeley",Assoc Prof-Ay,151633,166633
2024,"University of California, Berkeley",Assoc Prof-Ay,130775,173017
2024,"University of California, Berkeley",Assoc Prof-Ay,158383,170260
2024,"University of California, Berkeley",Assoc Prof-Ay,172317,195330
2024,"University of California, Berkeley",Assoc Prof-Ay,145892,194354
2024,"University of California, Berkeley",Assoc Prof-Ay,135208,177182
2024,"University of California, Berkeley",Assoc Prof-Ay,151567,169169
2024,"University of California, Berkeley",Assoc Prof-Ay,157100,157100
2024,"University of California, Berkeley",Assoc Prof-Ay,95742,95742
2024,"University of California, Berkeley",Assoc Prof-Ay,123117,123117
2024,"University of California, Berkeley",Assoc Prof-Ay,131442,131442
2024,"University of California, Berkeley",Assoc Prof-Ay,136267,136267
2024,"University of California, Berkeley",Assoc Prof-Ay,208550,208550
2024,"University of California, Berkeley",Assoc Prof-Ay,120113,120113
2024,"University of California, Berkeley",Assoc Prof-Ay,128683,128683
2024,"University of California, Berkeley",Assoc Prof-Ay,126300,126300
2024,"University of California, Berkeley",Assoc Prof-Ay,149975,149975
2024,"University of California, Berkeley",Assoc Prof-Ay,204092,219220
2024,"University of California, Berkeley",Assoc Prof-Ay,154183,225216
2024,"University of California, Berkeley",Assoc Prof-Ay,149950,199583
2024,"University of California, Berkeley",Assoc Prof-Ay,182575,229586
2024,"University of California, Berkeley",Assoc Prof-Ay,129217,130077
2024,"University of California, Berkeley",Assoc Prof-Ay,160117,223917
2024,"University of California, Berkeley",Assoc Prof-Ay,142750,156750
2024,"University of California, Berkeley",Assoc Prof-Ay,149950,166494
2024,"University of California, Berkeley",Assoc Prof-Ay,161733,215266
2024,"University of California, Berkeley",Assoc Prof-Ay,148050,197241
2024,"University of California, Berkeley",Assoc Prof-Ay,140500,140500
2024,"University of California, Berkeley",Assoc Prof-Ay,155833,198485
2024,"University of California, Berkeley",Assoc Prof-Ay,159317,212050
2024,"University of California, Berkeley",Assoc Prof-Ay,140600,168536
2024,"University of California, Berkeley",Assoc Prof-Ay,163339,316504
2024,"University of California, Berkeley",Assoc Prof-Ay,152633,203401
2024,"University of California, Berkeley",Assoc Prof-Ay,172467,261939
2024,"University of California, Berkeley",Assoc Prof-Ay,166600,222139
2024,"University of California, Berkeley",Assoc Prof-Ay,170458,193708
2024,"University of California, Berkeley",Assoc Prof-Ay,155800,202843
2024,"University of California, Berkeley",Assoc Prof-Ay,134525,152171
2024,"University of California, Berkeley",Assoc Prof-Ay,166383,227273
2024,"University of California, Berkeley",Assoc Prof-Ay,132544,194922
2024,"University of California, Berkeley",Assoc Prof-Ay,144617,279615
2024,"University of California, Berkeley",Assoc Prof-Ay,144106,189819
2024,"University of California, Berkeley",Assoc Prof-Ay,179617,238940
2024,"University of California, Berkeley",Assoc Prof-Ay,234650,322319
2024,"University of California, Berkeley",Assoc Prof-Ay,155792,309542
2024,"University of California, Berkeley",Assoc Prof-Ay,129967,186453
2024,"University of California, Berkeley",Assoc Prof-Ay,152342,201974
2024,"University of California, Berkeley",Assoc Prof-Ay,139275,153719
2024,"University of California, Berkeley",Assoc Prof-Ay,134008,163775
2024,"University of California, Berkeley",Assoc Prof-Ay,151567,157192
2024,"University of California, Berkeley",Assoc Prof-Ay,153083,191527
2024,"University of California, Berkeley",Assoc Prof-Ay,142900,150369
2024,"University of California, Berkeley",Assoc Prof-Ay,134342,136062
2024,"University of California, Berkeley",Assoc Prof-Ay,143717,191284
2024,"University of California, Berkeley",Assoc Prof-Ay,126500,168367
2024,"University of California, Berkeley",Assoc Prof-Ay,145533,189239
2024,"University of California, Berkeley",Assoc Prof-Ay,214883,299987
2024,"University of California, Berkeley",Assoc Prof-Ay,135651,145377
2024,"University of California, Berkeley",Assoc Prof-Ay,260517,360384
2024,"University of California, Berkeley",Assoc Prof-Ay,123117,133117
2024,"University of California, Berkeley",Assoc Prof-Ay,144117,186585
2024,"University of California, Berkeley",Assoc Prof-Ay,161633,185098
2024,"University of California, Berkeley",Assoc Prof-Ay,138592,185456
2024,"University of California, Berkeley",Assoc Prof-Ay,121167,133831
2024,"University of California, Berkeley",Assoc Prof-Ay,153425,241047
2024,"University of California, Berkeley",Assoc Prof-Ay,140183,156463
2024,"University of California, Berkeley",Assoc Prof-Ay,153217,204091
2024,"University of California, Berkeley",Assoc Prof-Ay,158850,175034
2024,"University of California, Berkeley",Assoc Prof-Ay,172608,172608
2024,"University of California, Berkeley",Assoc Prof-Ay,149033,149033
2024,"University of California, Berkeley",Assoc Prof-Ay,178033,178033
2024,"University of California, Berkeley",Assoc Prof-Ay,132417,132417
2024,"University of California, Berkeley",Assoc Prof-Ay,104350,104350
2024,"University of California, Berkeley",Assoc Prof-Ay,139567,139567
2024,"University of California, Berkeley",Assoc Prof-Ay,160158,160158
2024,"University of California, Berkeley",Assoc Prof-Ay,13261,13261
2024,"University of California, Berkeley",Assoc Prof-Ay,176850,176850
2024,"University of California, Berkeley",Assoc Prof-Ay,129217,129217
2024,"University of California, Berkeley",Assoc Prof-Ay,141575,141575
2024,"University of California, Berkeley",Assoc Prof-Ay,209346,209346
2024,"University of California, Berkeley",Assoc Prof-Ay,124142,124142
2024,"University of California, Berkeley",Assoc Prof-Ay,200000,271200
2024,"University of California, Berkeley",Assoc Prof-Ay,121625,156154
2024,"University of California, Berkeley",Assoc Prof-Ay,157050,178063
2024,"University of California, Berkeley",Assoc Prof-Ay,125625,165234
2024,"University of California, Berkeley",Assoc Prof-Ay,151167,180750
2024,"University of California, Berkeley",Assoc Prof-Ay,129917,134292
2024,"University of California, Berkeley",Assoc Prof-Ay,132883,178410
2024,"University of California, Berkeley",Assoc Prof-Ay,120867,160164
2024,"University of California, Berkeley",Assoc Prof-Ay,139767,186227
2024,"University of California, Berkeley",Assoc Prof-Ay,146333,196096
2024,"University of California, Berkeley",Assoc Prof-Ay,144633,190912
2024,"University of California, Berkeley",Assoc Prof-Ay,138383,184183
2024,"University of California, Berkeley",Assoc Prof-Ay,227667,296117
2024,"University of California, Berkeley",Assoc Prof-Ay,124753,178542
2024,"University of California, Berkeley",Assoc Prof-Ay,146242,161998
2024,"University of California, Berkeley",Assoc Prof-Ay,133083,161058
2024,"University of California, Berkeley",Assoc Prof-Ay,133958,178245
2024,"University of California, Berkeley",Assoc Prof-Ay,148525,198133
2024,"University of California, Berkeley",Assoc Prof-Ay,118750,131850
2024,"University of California, Berkeley",Assoc Prof-Ay,123050,318310
2024,"University of California, Berkeley",Assoc Prof-Ay,115817,115817
2024,"University of California, Berkeley",Assoc Prof-Ay,140183,140183
2024,"University of California, Berkeley",Assoc Prof-Ay,131717,131717
2024,"University of California, Berkeley",Assoc Prof-Ay,157700,192326
2024,"University of California, Berkeley",Assoc Prof-Ay,164550,164550
2024,"University of California, Berkeley",Assoc Prof-Ay,131317,131317
2024,"University of California, Berkeley",Assoc Prof-Ay,168267,168267
2024,"University of California, Berkeley",Assoc Prof-Ay,154417,154417
2024,"University of California, Berkeley",Assoc Prof-Ay,152583,152583
2024,"University of California, Berkeley",Assoc Prof-Ay,140750,171150
2024,"University of California, Berkeley",Assoc Prof-Ay,125083,125083
2024,"University of California, Berkeley",Assoc Prof-Ay,74258,74258
2024,"University of California, Berkeley",Assoc Prof-Ay,100000,100000
